Time,Unsmoothed Fres,Temp,Fres
3473,1804.71,25.51,1803.8246666666666
3475,1803.13,25.16,1803.6826666666668
3477,1806.96,25.28,1803.9166666666667
3479,1802.52,25.16,1803.8859999999997
3481,1803.47,25.0,1803.9940000000001
3483,1802.86,25.32,1803.7246666666665
3485,1803.78,25.37,1803.657333333333
3487,1804.59,25.41,1803.8446666666664
3489,1805.26,25.36,1803.9346666666665
3491,1803.39,25.49,1804.0373333333332
3494,1806.07,25.39,1804.168
3496,1804.13,25.25,1804.29
3498,1804.46,25.43,1804.2366666666667
3500,1806.24,25.33,1804.4006666666667
3502,1802.78,25.42,1804.2899999999997
3504,1804.62,25.42,1804.2839999999999
3506,1803.34,25.49,1804.2979999999998
3508,1805.79,25.28,1804.22
3510,1804.63,25.47,1804.3606666666665
3512,1803.54,25.49,1804.3653333333332
3514,1802.23,25.5,1804.323333333333
3516,1806.48,25.34,1804.503333333333
3518,1803.62,25.28,1804.4386666666664
3520,1807.59,25.29,1804.5940000000003
3522,1805.19,25.24,1804.7140000000002
3524,1803.28,25.19,1804.528
3526,1802.51,25.28,1804.42
3528,1806.53,25.2,1804.5580000000002
3530,1802.49,25.33,1804.308
3532,1801.64,25.26,1804.232
3534,1807.63,25.42,1804.4326666666664
3536,1803.08,25.5,1804.4153333333331
3538,1802.96,25.27,1804.2266666666665
3540,1803.02,25.46,1804.119333333333
3542,1808.24,25.23,1804.4326666666666
3545,1805.49,25.22,1804.65
3547,1804.74,25.44,1804.534
3549,1806.05,25.39,1804.6960000000001
3551,1802.57,25.45,1804.3613333333333
3553,1807.73,25.56,1804.5306666666668
3555,1803.6,25.47,1804.552
3557,1806.2,25.26,1804.798
3559,1805.59,25.51,1804.7353333333333
3561,1807.67,25.19,1805.0806666666667
3563,1803.09,25.34,1805.1773333333333
3565,1804.75,25.27,1804.9853333333333
3567,1803.18,25.37,1804.992
3569,1804.32,25.37,1805.0826666666667
3571,1801.9,25.41,1805.0079999999998
3573,1803.12,25.19,1804.6666666666665
3575,1804.06,25.38,1804.571333333333
3577,1810.02,25.33,1804.9233333333332
3579,1803.72,25.36,1804.768
3581,1803.56,25.12,1804.834
3583,1807.56,25.48,1804.8226666666662
3585,1807.12,25.26,1805.057333333333
3587,1809.5,25.33,1805.277333333333
3590,1801.49,25.22,1805.0039999999997
3592,1806.51,25.29,1804.9266666666663
3594,1805.13,25.21,1805.0626666666667
3596,1801.52,25.48,1804.8473333333334
3598,1807.77,25.38,1805.1533333333334
3600,1807.51,25.4,1805.366
3602,1802.77,25.47,1805.424
3604,1805.41,25.35,1805.5766666666666
3606,1804.8,25.22,1805.6259999999997
3608,1802.62,25.3,1805.1326666666666
3610,1804.0,25.36,1805.1513333333328
3612,1803.84,25.23,1805.1699999999998
3614,1803.14,25.58,1804.8753333333332
3616,1809.79,25.33,1805.053333333333
3618,1803.63,25.26,1804.6619999999998
3620,1803.1,25.34,1804.7693333333332
3622,1803.38,25.26,1804.5606666666667
3624,1802.47,25.35,1804.383333333333
3626,1803.92,25.37,1804.543333333333
3628,1806.91,25.54,1804.4859999999999
3630,1806.33,25.46,1804.407333333333
3633,1810.23,25.53,1804.9046666666663
3635,1805.09,25.4,1804.8833333333332
3637,1800.48,25.3,1804.5953333333332
3639,1806.7,25.41,1804.8673333333334
3641,1807.91,25.49,1805.1280000000002
3643,1802.02,25.41,1805.0066666666664
3645,1804.56,25.44,1805.1013333333333
3647,1806.65,25.44,1804.8920000000003
3649,1804.88,25.26,1804.9753333333333
3651,1805.21,25.39,1805.1160000000002
3653,1803.69,25.48,1805.136666666667
3655,1806.91,25.37,1805.432666666667
3657,1807.23,25.66,1805.6533333333336
3659,1803.82,25.36,1805.4473333333335
3661,1803.27,25.31,1805.2433333333336
3663,1807.14,25.26,1805.0373333333337
3665,1804.32,25.46,1804.9860000000003
3667,1803.95,25.42,1805.2173333333335
3669,1804.9,25.51,1805.0973333333334
3671,1804.37,25.34,1804.8613333333333
3673,1804.6,25.27,1805.0333333333335
3675,1805.96,25.47,1805.1266666666666
3677,1807.22,25.38,1805.1646666666666
3680,1806.66,25.32,1805.2833333333333
3682,1805.6,25.44,1805.3093333333331
3684,1802.35,25.44,1805.22
3686,1806.48,25.39,1805.1913333333334
3688,1804.76,25.29,1805.0266666666669
3690,1802.93,25.35,1804.9673333333333
3692,1806.25,25.26,1805.166
3694,1804.14,25.39,1804.9660000000001
3696,1805.46,25.24,1805.0420000000001
3698,1804.65,25.68,1805.0886666666668
3700,1803.47,25.63,1804.9933333333336
3702,1803.68,25.25,1804.9473333333333
3704,1806.38,25.52,1805.066
3706,1805.17,25.33,1805.0133333333333
3708,1805.56,25.33,1804.9026666666666
3710,1804.22,25.77,1804.74
3712,1806.58,25.23,1804.8053333333335
3714,1806.79,25.48,1805.1013333333333
3716,1805.38,25.6,1805.028
3718,1808.71,25.37,1805.2913333333336
3720,1803.65,25.59,1805.3393333333333
3722,1806.3,25.44,1805.342666666667
3724,1807.4,25.61,1805.5600000000002
3726,1804.78,25.41,1805.514666666667
3728,1805.65,25.56,1805.5813333333335
3731,1801.23,25.48,1805.4319999999998
3733,1807.6,25.28,1805.6933333333332
3735,1806.28,25.32,1805.6866666666667
3737,1801.26,25.56,1805.4259999999995
3739,1807.87,25.43,1805.58
3741,1806.54,25.28,1805.7346666666665
3743,1807.86,25.47,1805.82
3745,1805.41,25.42,1805.728
3747,1804.19,25.7,1805.6486666666667
3749,1804.96,25.56,1805.3986666666667
3751,1809.75,25.39,1805.8053333333335
3753,1801.85,25.44,1805.5086666666666
3755,1808.88,25.49,1805.6073333333336
3757,1804.74,25.59,1805.604666666667
3759,1807.47,25.34,1805.7260000000003
3761,1803.21,25.24,1805.8580000000002
3763,1805.99,25.46,1805.7506666666668
3765,1801.83,25.35,1805.4540000000002
3767,1806.93,25.41,1805.832
3769,1804.99,25.35,1805.6399999999999
3771,1803.19,25.67,1805.4166666666665
3773,1804.79,25.25,1805.212
3775,1805.14,25.64,1805.194
3777,1803.23,25.39,1805.1299999999999
3780,1803.56,25.53,1805.0366666666666
3782,1806.07,25.36,1804.791333333333
3784,1805.29,25.37,1805.0206666666663
3786,1803.67,25.57,1804.6733333333332
3788,1805.74,25.35,1804.74
3790,1806.0,25.35,1804.642
3792,1805.09,25.39,1804.7673333333335
3794,1805.25,25.47,1804.718
3796,1803.97,25.42,1804.8606666666667
3798,1804.83,25.44,1804.7206666666666
3800,1803.38,25.7,1804.6133333333332
3802,1804.15,25.51,1804.677333333333
3804,1804.14,25.49,1804.6339999999998
3806,1805.5,25.35,1804.6579999999997
3808,1806.43,25.4,1804.871333333333
3810,1804.42,25.58,1804.9286666666667
3812,1806.04,25.48,1804.9266666666667
3814,1806.2,25.54,1804.9873333333335
3816,1801.98,25.36,1804.8746666666666
3818,1806.23,25.55,1804.9073333333333
3820,1802.23,25.28,1804.656
3822,1802.56,25.33,1804.4873333333337
3824,1805.92,25.49,1804.5320000000002
3827,1806.72,25.45,1804.7153333333333
3829,1804.14,25.47,1804.6693333333335
3831,1803.72,25.48,1804.692
3833,1805.64,25.35,1804.7913333333336
3835,1805.39,25.38,1804.8746666666668
3837,1805.8,25.58,1804.894666666667
3839,1803.23,25.68,1804.6813333333337
3841,1802.98,25.64,1804.5853333333332
3843,1804.17,25.6,1804.4606666666668
3845,1805.2,25.46,1804.394
3847,1804.16,25.44,1804.5393333333332
3849,1806.25,25.73,1804.5406666666665
3851,1803.06,25.28,1804.596
3853,1804.04,25.61,1804.6946666666665
3855,1806.61,25.58,1804.7406666666666
3857,1803.23,25.49,1804.508
3859,1809.74,25.26,1804.8813333333335
3861,1803.24,25.46,1804.8493333333333
3863,1806.16,25.44,1804.8839999999998
3865,1806.13,25.56,1804.9333333333332
3867,1802.79,25.39,1804.7326666666663
3869,1802.86,25.72,1804.7079999999996
3871,1808.22,25.66,1805.057333333333
3874,1802.21,25.27,1804.9266666666665
3876,1806.02,25.45,1804.9813333333332
3878,1801.88,25.59,1804.8293333333331
3880,1797.68,25.39,1804.258
3882,1803.1,25.51,1804.2606666666668
3884,1804.06,25.52,1804.262
3886,1808.36,25.38,1804.3786666666667
3888,1805.24,25.28,1804.5126666666667
3890,1804.7,25.77,1804.1766666666667
3892,1808.9,25.39,1804.554
3894,1807.42,25.53,1804.638
3896,1809.77,25.57,1804.8806666666667
3898,1803.56,25.43,1804.9319999999998
3900,1805.0,25.7,1805.0746666666664
3902,1808.74,25.47,1805.109333333333
3904,1806.22,25.51,1805.3766666666663
3906,1809.42,25.57,1805.6033333333328
3908,1800.67,25.67,1805.5226666666663
3910,1807.79,25.57,1806.1966666666665
3912,1803.82,25.65,1806.2446666666667
3914,1804.66,25.39,1806.2846666666667
3916,1808.76,25.61,1806.3113333333336
3918,1807.65,25.51,1806.4720000000004
3920,1805.24,25.63,1806.5080000000003
3922,1803.27,25.76,1806.1326666666669
3925,1800.88,25.53,1805.6966666666667
3927,1803.93,25.57,1805.3073333333334
3929,1808.65,25.48,1805.6466666666665
3931,1807.88,25.61,1805.8386666666665
3933,1806.83,25.76,1805.7113333333332
3935,1805.48,25.68,1805.6619999999998
3937,1803.07,25.33,1805.2386666666666
3939,1805.12,25.33,1805.5353333333333
3941,1803.05,25.44,1805.2193333333332
3943,1803.18,25.63,1805.176666666667
3945,1807.09,25.68,1805.3386666666668
3947,1803.74,25.52,1805.0040000000001
3949,1805.61,25.38,1804.8680000000002
3951,1809.3,25.69,1805.1386666666665
3953,1803.64,25.35,1805.1633333333332
3955,1806.48,25.63,1805.5366666666666
3957,1807.87,25.73,1805.7993333333334
3959,1806.68,25.6,1805.6680000000001
3961,1803.28,25.81,1805.3613333333333
3963,1802.8,25.59,1805.092666666667
3965,1804.16,25.61,1805.0046666666667
3968,1804.85,25.42,1805.1233333333334
3970,1809.81,25.69,1805.4359999999997
3972,1802.98,25.51,1805.4313333333334
3974,1810.1,25.57,1805.8926666666669
3976,1801.65,25.67,1805.5299999999997
3978,1807.11,25.73,1805.7546666666665
3980,1803.6,25.45,1805.6206666666667
3982,1810.89,25.66,1805.7266666666665
3984,1806.89,25.49,1805.9433333333332
3986,1798.73,25.48,1805.4266666666663
3988,1807.26,25.41,1805.3859999999995
3990,1806.45,25.75,1805.3706666666665
3992,1804.84,25.87,1805.4746666666665
3994,1807.84,25.62,1805.8106666666667
3996,1806.11,25.51,1805.9406666666669
3998,1802.99,25.55,1805.8166666666666
4000,1801.75,25.54,1805.2793333333334
4002,1805.39,25.76,1805.44
4004,1812.03,25.82,1805.5686666666666
4006,1801.71,25.39,1805.5726666666665
4008,1801.83,25.44,1805.2206666666666
4010,1804.55,25.73,1805.2839999999999
4012,1801.17,25.51,1804.6359999999997
4014,1796.78,25.4,1803.962
4017,1807.91,25.52,1804.574
4019,1807.46,25.28,1804.587333333333
4021,1804.87,25.48,1804.4819999999997
4023,1814.61,25.44,1805.1333333333332
4025,1806.64,25.66,1805.053333333333
4027,1806.05,25.54,1805.049333333333
4029,1809.66,25.46,1805.494
4031,1804.1,25.63,1805.6506666666667
4033,1799.73,25.72,1805.2733333333333
4035,1802.6,25.65,1804.6446666666668
4037,1800.11,25.59,1804.538
4039,1807.07,25.52,1804.8873333333333
4041,1799.84,25.46,1804.5733333333333
4043,1805.13,25.46,1804.8373333333334
4045,1805.89,25.51,1805.4446666666668
4047,1803.39,25.61,1805.1433333333334
4049,1807.18,25.69,1805.1246666666668
4051,1806.51,25.47,1805.234
4053,1809.19,25.59,1804.8726666666664
4055,1801.87,25.64,1804.5546666666662
4057,1803.57,25.79,1804.389333333333
4059,1804.01,25.58,1804.0126666666665
4061,1804.26,25.63,1804.023333333333
4063,1808.62,25.43,1804.6159999999998
4066,1807.53,25.48,1804.9446666666665
4068,1802.26,25.63,1805.0879999999997
4070,1806.54,25.6,1805.0526666666663
4072,1806.57,25.58,1805.5013333333332
4074,1806.61,25.43,1805.5999999999997
4076,1806.07,25.59,1805.6119999999996
4078,1805.79,25.68,1805.7719999999995
4080,1806.04,25.53,1805.6959999999997
4082,1801.76,25.44,1805.3793333333329
4084,1803.3,25.63,1804.9866666666665
4086,1804.38,25.75,1805.1539999999998
4088,1805.04,25.69,1805.2519999999997
4090,1803.98,25.8,1805.2499999999998
4092,1805.33,25.45,1805.3213333333333
4094,1806.33,25.47,1805.1686666666665
4096,1805.9,25.68,1805.06
4098,1803.69,25.55,1805.1553333333336
4100,1806.65,25.53,1805.1626666666668
4102,1803.07,25.51,1804.9293333333337
4104,1805.06,25.71,1804.8260000000005
4106,1801.56,25.47,1804.5253333333337
4108,1805.72,25.64,1804.520666666667
4110,1806.34,25.67,1804.5406666666668
4112,1805.87,25.22,1804.8146666666667
4115,1806.27,25.58,1805.0126666666665
4117,1807.41,25.52,1805.2146666666663
4119,1806.33,25.48,1805.3006666666663
4121,1808.59,25.52,1805.6079999999997
4123,1807.81,25.66,1805.773333333333
4125,1806.9,25.61,1805.811333333333
4127,1806.39,25.76,1805.8439999999998
4129,1801.64,25.81,1805.707333333333
4131,1805.12,25.54,1805.6053333333332
4133,1806.1,25.5,1805.8073333333332
4135,1802.76,25.41,1805.654
4137,1808.55,25.54,1806.12
4139,1805.93,25.78,1806.134
4141,1808.8,25.66,1806.298
4143,1804.61,25.68,1806.2140000000002
4145,1808.06,25.53,1806.3333333333335
4147,1803.94,25.58,1806.102
4149,1803.74,25.81,1805.9293333333335
4151,1807.1,25.45,1805.83
4153,1805.09,25.69,1805.648666666667
4155,1808.11,25.7,1805.7293333333337
4157,1805.15,25.46,1805.646666666667
4159,1804.67,25.41,1805.8486666666665
4161,1807.56,25.81,1806.0113333333331
4163,1803.36,25.8,1805.8286666666663
4165,1807.71,25.45,1806.158666666666
4168,1807.15,25.57,1806.065333333333
4170,1805.75,25.68,1806.0533333333333
4172,1804.06,25.71,1805.7373333333328
4174,1805.17,25.62,1805.7746666666662
4176,1806.7,25.59,1805.6839999999997
4178,1809.17,25.47,1806.0326666666665
4180,1805.09,25.69,1806.1226666666662
4182,1801.41,25.74,1805.7433333333333
4184,1804.45,25.73,1805.7006666666666
4186,1803.76,25.67,1805.4106666666667
4188,1806.75,25.75,1805.5173333333332
4190,1804.32,25.45,1805.494
4192,1806.08,25.57,1805.3953333333334
4194,1805.19,25.46,1805.5173333333335
4196,1805.81,25.57,1805.3906666666667
4198,1808.77,25.74,1805.4986666666666
4200,1807.2,25.43,1805.5953333333334
4202,1804.23,25.58,1805.6066666666666
4204,1804.66,25.84,1805.5726666666667
4206,1802.15,25.56,1805.2693333333336
4208,1804.87,25.68,1804.9826666666668
4210,1803.62,25.71,1804.8846666666668
4212,1805.32,25.73,1805.1453333333334
4214,1807.07,25.6,1805.3200000000002
4216,1803.43,25.58,1805.2980000000002
4219,1804.51,25.7,1805.148666666667
4221,1804.49,25.72,1805.1600000000003
4223,1804.57,25.46,1805.0593333333334
4225,1806.0,25.73,1805.1133333333335
4227,1804.18,25.73,1805.0046666666667
4229,1805.86,25.55,1804.8106666666667
4231,1802.83,25.63,1804.5193333333332
4233,1807.32,25.69,1804.7253333333333
4235,1801.46,25.47,1804.5120000000002
4237,1804.62,25.73,1804.6766666666667
4239,1806.56,25.63,1804.7893333333334
4241,1805.09,25.69,1804.8873333333333
4243,1804.75,25.59,1804.8493333333333
4245,1809.44,25.5,1805.0073333333332
4247,1807.25,25.58,1805.262
4249,1805.34,25.55,1805.3173333333332
4251,1805.36,25.57,1805.3753333333332
4253,1806.63,25.77,1805.5126666666665
4255,1806.24,25.54,1805.5286666666666
4257,1806.05,25.53,1805.6533333333332
4259,1804.77,25.78,1805.5806666666667
4261,1804.51,25.79,1805.6926666666668
4263,1804.47,25.66,1805.5026666666668
4265,1806.0,25.61,1805.8053333333335
4267,1805.46,25.49,1805.8613333333337
4269,1807.18,25.72,1805.902666666667
4272,1807.26,25.69,1806.0473333333334
4274,1807.03,25.91,1806.1993333333332
4276,1807.47,25.77,1806.068
4278,1805.67,25.68,1805.9626666666666
4280,1806.49,25.79,1806.039333333333
4282,1805.42,25.69,1806.043333333333
4284,1808.29,25.71,1806.1539999999998
4286,1807.45,25.44,1806.2346666666667
4288,1808.15,25.62,1806.3746666666664
4290,1809.05,25.57,1806.6599999999999
4292,1804.88,25.84,1806.6846666666665
4294,1804.16,25.8,1806.6640000000002
4296,1805.21,25.81,1806.6113333333335
4298,1805.64,25.75,1806.6233333333334
4300,1804.27,25.79,1806.4293333333333
4302,1805.02,25.63,1806.28
4304,1805.93,25.87,1806.2066666666667
4306,1809.93,25.82,1806.3706666666667
4308,1804.8,25.55,1806.3126666666667
4310,1809.66,25.54,1806.5240000000001
4312,1806.31,25.76,1806.5833333333333
4314,1812.33,25.64,1806.8526666666667
4316,1808.42,25.58,1806.917333333333
4318,1804.04,25.6,1806.6433333333332
4320,1799.42,25.68,1806.0013333333334
4323,1809.82,25.56,1806.3306666666667
4325,1806.13,25.5,1806.462
4327,1805.37,25.79,1806.4726666666666
4329,1804.88,25.66,1806.422
4331,1804.67,25.61,1806.4486666666664
4333,1806.21,25.5,1806.5279999999998
4335,1806.05,25.9,1806.5359999999998
4337,1804.66,25.76,1806.1846666666668
4339,1805.15,25.55,1806.2079999999999
4341,1808.17,25.89,1806.1086666666667
4343,1802.95,25.68,1805.8846666666668
4345,1806.24,25.74,1805.4786666666669
4347,1805.64,25.85,1805.2933333333333
4349,1804.66,25.75,1805.3346666666666
4351,1805.86,25.7,1805.764
4353,1803.15,25.71,1805.3193333333334
4355,1803.95,25.71,1805.174
4357,1807.26,25.63,1805.3
4359,1804.38,25.5,1805.2666666666667
4361,1805.69,25.64,1805.3346666666666
4363,1802.77,25.52,1805.105333333333
4365,1806.62,25.55,1805.143333333333
4367,1798.64,25.55,1804.7419999999995
4370,1805.35,25.5,1804.7553333333328
4372,1808.61,25.66,1804.7846666666662
4374,1807.33,25.56,1805.0766666666666
4376,1803.23,25.74,1804.8759999999997
4378,1809.66,25.48,1805.144
4380,1805.37,25.42,1805.1913333333332
4382,1802.84,25.71,1804.9899999999998
4384,1803.9,25.62,1805.0399999999997
4386,1803.72,25.6,1805.0246666666665
4388,1806.95,25.67,1805.004
4390,1810.54,25.76,1805.4146666666663
4392,1811.11,25.75,1805.7759999999996
4394,1806.31,25.69,1806.0119999999997
4396,1802.78,25.67,1805.7559999999999
4398,1805.41,25.62,1806.207333333333
4400,1804.07,25.79,1806.1219999999998
4402,1810.13,25.66,1806.2233333333334
4404,1807.73,25.67,1806.25
4406,1804.82,25.4,1806.3560000000002
4408,1806.57,25.75,1806.15
4410,1810.1,25.84,1806.4653333333333
4412,1804.94,25.64,1806.6053333333334
4415,1807.77,25.59,1806.8633333333332
4417,1805.48,25.59,1806.980666666667
4419,1803.77,25.84,1806.7686666666668
4421,1807.35,25.72,1806.5560000000003
4423,1806.53,25.76,1806.2506666666668
4433,1805.83,25.89,1806.2186666666669
4435,1808.96,25.53,1806.630666666667
4437,1805.15,25.62,1806.6133333333335
4439,1805.5,25.83,1806.7086666666667
4441,1807.13,25.62,1806.5086666666666
4443,1805.04,25.67,1806.3293333333331
4445,1805.91,25.77,1806.4019999999998
4447,1804.62,25.75,1806.272
4449,1803.73,25.64,1805.8473333333332
4451,1801.56,25.62,1805.622
4453,1805.77,25.8,1805.4886666666666
4455,1802.84,25.82,1805.3126666666665
4457,1803.46,25.65,1805.2919999999997
4459,1805.98,25.63,1805.2006666666664
4461,1804.43,25.8,1805.0606666666665
4464,1807.47,25.44,1805.1699999999998
4466,1807.4,25.81,1805.0659999999998
4468,1806.24,25.61,1805.1386666666665
4470,1809.97,25.47,1805.4366666666665
4472,1806.97,25.77,1805.426
4474,1809.79,25.52,1805.7426666666668
4476,1807.33,25.82,1805.8373333333332
4478,1805.83,25.75,1805.9180000000001
4480,1806.79,25.91,1806.1219999999998
4482,1805.02,25.73,1806.3526666666664
4484,1806.13,25.56,1806.3766666666666
4486,1805.51,25.94,1806.5546666666664
4488,1805.52,25.65,1806.6919999999998
4490,1805.01,25.75,1806.6273333333331
4492,1803.05,25.8,1806.5353333333333
4494,1801.77,25.52,1806.1553333333334
4496,1806.68,25.73,1806.1073333333334
4498,1807.02,25.84,1806.1593333333333
4500,1804.23,25.93,1805.7766666666666
4502,1807.03,25.52,1805.7806666666668
4504,1804.52,25.7,1805.4293333333335
4506,1807.56,25.69,1805.4446666666665
4509,1804.22,25.71,1805.3373333333334
4511,1804.93,25.57,1805.2133333333331
4513,1805.1,25.75,1805.2186666666664
4515,1805.18,25.75,1805.1553333333331
4517,1807.16,25.75,1805.2653333333333
4519,1805.13,25.56,1805.2393333333334
4521,1807.4,25.84,1805.3986666666665
4523,1807.57,25.67,1805.7000000000003
4525,1804.72,25.76,1805.8966666666668
4527,1805.62,25.78,1805.826
4529,1804.3,25.71,1805.6446666666668
4531,1803.97,25.69,1805.6273333333334
4533,1806.56,25.54,1805.596
4535,1806.16,25.58,1805.705333333333
4537,1802.69,25.52,1805.3806666666665
4539,1806.07,25.56,1805.5039999999997
4550,1806.83,25.77,1805.6306666666665
4551,1804.58,25.77,1805.5959999999998
4553,1802.92,25.5,1805.445333333333
4555,1807.3,25.84,1805.4546666666665
4557,1801.83,25.76,1805.2346666666665
4559,1804.93,25.79,1805.0700000000002
4562,1803.5,25.81,1804.7986666666668
4564,1806.18,25.82,1804.8960000000002
4566,1806.9,25.73,1804.9813333333336
4568,1804.27,25.72,1804.9793333333334
4570,1804.52,25.72,1805.0160000000003
4572,1805.24,25.72,1804.9279999999999
4574,1806.23,25.74,1804.9326666666666
4576,1801.61,25.74,1804.8606666666667
4578,1796.84,25.51,1804.2453333333335
4580,1806.74,25.81,1804.2393333333334
4582,1804.75,25.68,1804.2506666666666
4584,1808.65,25.6,1804.6326666666666
4586,1805.54,25.78,1804.5153333333333
4588,1806.35,25.48,1804.8166666666666
4590,1807.36,25.84,1804.9786666666664
4592,1808.06,25.6,1805.2826666666665
4594,1803.25,25.93,1805.0873333333334
4596,1805.89,25.68,1805.02
4598,1802.86,25.56,1804.9260000000002
4600,1803.94,25.56,1804.8873333333331
4602,1809.58,25.65,1805.1766666666667
4604,1807.93,25.64,1805.29
4607,1807.23,25.73,1805.6646666666666
4609,1806.16,25.48,1806.286
4611,1803.65,25.62,1806.08
4613,1804.32,25.58,1806.0513333333333
4615,1801.54,25.72,1805.5773333333332
4617,1804.72,25.81,1805.5226666666665
4619,1807.96,25.68,1805.63
4621,1806.9,25.77,1805.5993333333336
4623,1809.73,25.68,1805.7106666666666
4625,1807.5,25.8,1805.994
4627,1803.61,25.74,1805.8419999999999
4629,1805.61,25.68,1806.0253333333335
4631,1802.73,25.65,1805.9446666666665
4633,1803.4,25.59,1805.5326666666667
4635,1806.72,25.81,1805.452
4637,1804.32,25.52,1805.2580000000003
4639,1805.04,25.57,1805.1833333333336
4641,1807.22,25.57,1805.4213333333337
4643,1802.82,25.82,1805.3213333333338
4645,1806.19,25.73,1805.6313333333333
4647,1803.61,25.83,1805.5573333333332
4649,1803.81,25.88,1805.2806666666665
4652,1805.61,25.73,1805.1946666666665
4654,1805.47,25.73,1804.9106666666662
4656,1808.02,25.88,1804.9453333333333
4660,1806.25,25.63,1805.1213333333333
4662,1805.53,25.85,1805.116
4664,1803.04,25.74,1805.1366666666668
4666,1804.39,25.86,1805.2026666666668
4668,1807.05,25.56,1805.2246666666667
4670,1808.93,25.77,1805.5320000000004
4672,1806.81,25.74,1805.65
4674,1806.79,25.62,1805.6213333333333
4676,1808.6,25.97,1806.0066666666664
4678,1805.54,25.48,1805.9633333333331
4680,1807.85,25.98,1806.2459999999999
4682,1806.52,25.87,1806.4266666666667
4684,1806.31,25.78,1806.4733333333331
4686,1807.05,25.73,1806.5786666666663
4688,1804.55,25.94,1806.3473333333332
4690,1804.54,25.59,1806.2333333333333
4692,1805.59,25.73,1806.2373333333333
4694,1808.3,25.5,1806.588
4697,1805.5,25.55,1806.6619999999998
4699,1806.76,25.61,1806.6426666666664
4701,1806.51,25.54,1806.4813333333332
4703,1804.39,25.92,1806.3199999999997
4705,1806.71,25.83,1806.3146666666664
4707,1804.73,25.83,1806.0566666666664
4709,1805.15,25.77,1806.0306666666663
4711,1802.95,25.78,1805.7039999999997
4713,1805.66,25.65,1805.6466666666665
4715,1804.5,25.7,1805.5259999999996
4717,1804.08,25.69,1805.3279999999997
4719,1810.08,25.64,1805.6966666666665
4721,1806.29,25.61,1805.8133333333333
4723,1807.98,25.87,1805.9726666666666
4725,1805.63,25.65,1805.7946666666664
4727,1807.24,25.71,1805.9106666666667
4729,1805.09,25.7,1805.7993333333334
4732,1802.2,25.8,1805.512
4733,1804.2,25.85,1805.4993333333332
4735,1805.11,25.7,1805.3926666666669
4737,1805.38,25.66,1805.4360000000001
4739,1806.95,25.79,1805.5560000000003
4741,1805.95,25.6,1805.7560000000003
4743,1805.23,25.84,1805.7273333333337
4746,1807.33,25.67,1805.9160000000004
4748,1809.88,25.73,1806.302666666667
4751,1803.8,25.76,1805.8840000000002
4755,1808.78,25.81,1806.0500000000002
4756,1806.11,25.82,1805.9253333333334
4760,1805.94,25.6,1805.946
4769,1803.36,25.97,1805.687333333333
4772,1807.99,25.78,1805.8806666666665
4776,1805.17,25.91,1806.0786666666665
4789,1804.23,25.72,1806.0806666666665
4791,1804.74,25.74,1806.0559999999998
4793,1807.45,25.84,1806.194
4801,1804.77,25.86,1806.0486666666666
4803,1804.92,25.62,1805.9799999999998
4805,1802.37,25.73,1805.7893333333332
4811,1808.83,25.63,1805.889333333333
4813,1807.23,25.84,1805.7126666666663
4815,1805.72,25.53,1805.8406666666665
4826,1803.75,25.87,1805.505333333333
4835,1804.92,25.71,1805.426
4843,1804.49,25.73,1805.3293333333331
4852,1809.73,25.71,1805.754
4855,1807.64,25.89,1805.7306666666668
4858,1807.17,25.87,1805.8640000000003
4860,1805.55,25.5,1805.952
4862,1808.28,26.0,1806.188
4864,1810.48,25.64,1806.3899999999999
4866,1808.67,25.84,1806.6499999999999
4868,1804.27,25.46,1806.6066666666666
4870,1804.12,25.77,1806.7233333333331
4872,1806.3,25.83,1806.5546666666667
4874,1804.16,25.97,1806.35
4876,1804.97,25.67,1806.3
4879,1807.55,25.58,1806.5533333333333
4881,1804.12,25.74,1806.5
4883,1809.76,25.69,1806.8513333333333
4885,1806.65,25.79,1806.6460000000002
4887,1805.96,25.89,1806.534
4889,1805.45,25.58,1806.4193333333333
4891,1805.95,25.66,1806.4460000000001
4893,1802.98,25.68,1806.0926666666667
4895,1807.53,25.87,1805.896
4897,1806.04,25.79,1805.7206666666666
4899,1813.86,25.63,1806.36
4901,1810.35,25.57,1806.7753333333335
4903,1803.58,25.59,1806.594
4905,1809.1,25.63,1806.9233333333332
4907,1806.0,25.66,1806.992
4909,1802.23,25.77,1806.6373333333333
4911,1803.55,25.7,1806.5993333333333
4913,1803.8,25.63,1806.202
4915,1806.93,25.63,1806.2206666666666
4917,1805.72,25.72,1806.2046666666665
4919,1799.19,25.59,1805.7873333333332
4921,1807.79,25.73,1805.9099999999999
4924,1807.61,25.6,1806.2186666666664
4926,1805.42,25.71,1806.0779999999997
4928,1806.16,25.6,1806.0859999999998
4930,1807.7,25.93,1805.6753333333331
4932,1799.95,25.86,1804.9819999999997
4934,1807.95,25.86,1805.2733333333333
4936,1803.47,25.82,1804.898
4938,1805.31,25.64,1804.852
4940,1806.89,25.55,1805.1626666666666
4942,1806.01,25.78,1805.3266666666666
4944,1803.66,25.79,1805.3173333333332
4946,1805.41,25.52,1805.216
4948,1805.53,25.62,1805.2033333333334
4950,1805.0,25.55,1805.5906666666665
4952,1806.82,25.84,1805.526
4954,1802.99,25.82,1805.218
4956,1805.54,25.64,1805.226
4958,1805.62,25.81,1805.1899999999998
