Time,Unsmoothed Fres,Temp,Fres,dT/dt
1167,1786.17,19.41,1782.236,0.0009285714285714839
1169,1781.91,19.38,1782.5286666666668,0.0013214285714288026
1171,1784.55,19.28,1782.7686666666668,-0.0005357142857146454
1173,1783.46,19.28,1782.7486666666668,-0.0027678571428572524
1175,1782.12,19.3,1782.8933333333332,-0.003607142857142924
1177,1780.86,19.3,1782.744,-0.0027678571428571513
1179,1781.8,19.33,1782.7666666666669,-0.003250000000000028
1181,1781.76,19.31,1782.484,-0.003982142857142651
1183,1783.28,19.3,1782.4726666666663,-0.00351785714285728
1185,1782.67,19.34,1782.674,-0.0026249999999999997
1187,1783.71,19.32,1782.7866666666666,-0.001446428571428404
1190,1779.65,19.35,1782.6226666666669,-0.0010781014274107714
1192,1780.44,19.37,1782.6626666666668,-0.0005134613200043422
1194,1780.8,19.25,1782.3766666666666,-0.0011235766912255866
1196,1781.34,19.25,1782.301333333333,-0.001793657784628849
1198,1782.59,19.31,1782.0626666666667,-0.0006430517711171102
1200,1777.46,19.29,1781.766,2.2734654108364993e-05
1202,1782.23,19.32,1781.6113333333333,-0.000142425550280238
1204,1781.51,19.4,1781.4813333333332,0.0005599913681484239
1206,1783.13,19.26,1781.5486666666666,-0.00030854173432934366
1208,1777.53,19.37,1781.3266666666666,0.00017166212534053634
1210,1779.81,19.35,1781.1939999999995,0.0007162519268882522
1212,1783.39,19.35,1781.3026666666665,0.0009594775619558648
1214,1785.53,19.31,1781.4526666666663,0.000515733272747711
1216,1782.78,19.3,1781.46,0.0005048160612743435
1218,1780.18,19.33,1781.2246666666667,0.0006428571428572658
1220,1779.63,19.3,1781.2233333333334,0.0008035714285712313
1222,1779.95,19.3,1781.1906666666669,0.001339285714285863
1224,1781.98,19.35,1781.2693333333334,0.0009107142857144353
1226,1779.91,19.24,1781.174,-0.001071428571428579
1228,1779.33,19.27,1780.9566666666667,-0.0018035714285713964
1230,1780.99,19.33,1781.192,-0.002000000000000108
1232,1779.29,19.31,1780.996,-0.0020892857142857514
1234,1779.47,19.23,1780.86,-0.002017857142857372
1236,1781.07,19.32,1780.7226666666666,-0.002517857142857064
1238,1781.2,19.26,1780.9673333333333,-0.002303571428571597
1240,1779.58,19.31,1780.952,-0.0015535714285713853
1243,1782.24,19.3,1780.8753333333334,-0.0008332366252752628
1245,1780.11,19.33,1780.514,-0.00022776326252422604
1248,1782.71,19.31,1780.5093333333334,-5.496897790356577e-05
1251,1779.73,19.36,1780.4793333333334,0.0011084324989742757
1253,1782.52,19.22,1780.672,6.611165523985241e-05
1255,1781.22,19.27,1780.756666666667,-0.0001858507519153761
1257,1780.7,19.3,1780.6713333333337,0.0005462766448281056
1259,1781.77,19.31,1780.7953333333337,0.0001490638065805431
1261,1781.87,19.35,1780.9646666666667,0.0004237441272135507
1263,1781.55,19.32,1781.0020000000002,0.000978704123244274
1265,1779.85,19.36,1781.0393333333336,0.0017380537466752132
1267,1779.52,19.31,1781.0426666666667,0.0009145427286355666
1269,1778.9,19.26,1780.898,0.0005738735254304113
1271,1783.82,19.43,1781.0726666666665,0.0013527690910925664
1273,1782.4,19.29,1781.2606666666663,0.0010415556739477264
1275,1780.61,19.33,1781.1519999999998,0.0010461640650948623
1277,1785.74,19.34,1781.527333333333,0.0015904607171869985
1279,1780.58,19.25,1781.385333333333,0.0006785714285714807
1281,1779.65,19.34,1781.38,0.0016785714285716732
1283,1776.72,19.3,1780.9933333333336,0.0002142857142858045
1285,1783.26,19.31,1781.1293333333335,-0.0005535714285714767
1287,1780.86,19.23,1781.1400000000003,-0.001964285714285843
